wl,lmax328,lmax337,lmax461,lmax543
300,0.732155673,0.617995097,0.171477906,0.149797601
301,0.732889066,0.621890902,0.172212442,0.151237381
302,0.737226566,0.629536505,0.173210342,0.154129194
303,0.752516076,0.638191327,0.174941749,0.157008755
304,0.761319793,0.645115777,0.176726652,0.160762394
306,0.780545682,0.662138342,0.181083461,0.167382319
307,0.789678677,0.671514318,0.181293329,0.172187713
308,0.802435735,0.68089128,0.183235632,0.174040026
309,0.81230412,0.692143634,0.186751942,0.175479806
311,0.832506869,0.715657562,0.189953451,0.177559828
312,0.841331539,0.72647683,0.191685887,0.175860684
313,0.852079997,0.738594371,0.192892626,0.176402899
314,0.862224776,0.750134792,0.194572595,0.176071035
316,0.882875544,0.774946993,0.196882167,0.177510815
317,0.893802609,0.789805112,0.197459302,0.181700473
318,0.904337534,0.802066686,0.199139271,0.185312176
319,0.919078247,0.818656165,0.200450944,0.18776695
321,0.945360679,0.847075117,0.203232717,0.192757167
322,0.958857117,0.860634964,0.204965153,0.195132293
323,0.975426824,0.874195797,0.206697589,0.198529562
324,0.980554592,0.88977507,0.207012391,0.201851267
326,0.992746887,0.913722084,0.207327192,0.20726627
327,0.996706215,0.92309806,0.208271596,0.210072309
328,1,0.934206381,0.209007161,0.213824928
329,0.995057825,0.945874064,0.208954694,0.216944451
331,0.977042285,0.965365912,0.209899098,0.222093963
332,0.961295776,0.974020735,0.209741698,0.224309794
333,0.929395648,0.9771944,0.211315704,0.225607639
334,0.904737658,0.985561156,0.21220867,0.228248257
336,0.858002025,0.999990135,0.21420344,0.232862701
337,0.834572344,1,0.216565479,0.234270826
338,0.8074737,0.999694176,0.217509883,0.235975077
339,0.783084122,0.987581568,0.219976856,0.237709961
341,0.743323212,0.960171835,0.225278069,0.242953415
342,0.721385264,0.946034869,0.226853104,0.245806426
343,0.701724328,0.928291151,0.230212013,0.247844583
344,0.683639939,0.907662821,0.23094655,0.249277215
346,0.648448022,0.865251922,0.234988558,0.252896067
347,0.624383731,0.845055692,0.236510097,0.254193911
348,0.603740946,0.827456007,0.236719965,0.256502665
349,0.584574926,0.799614174,0.239029537,0.257368575
351,0.536933278,0.759943854,0.241863777,0.262556889
352,0.515333589,0.733977413,0.24480398,0.26441635
353,0.487647232,0.715224476,0.24480398,0.267767668
354,0.463695694,0.693874993,0.24480398,0.269644487
356,0.419843745,0.649154629,0.243806081,0.273568654
357,0.40104991,0.627949179,0.24480398,0.274116996
358,0.382444662,0.603281011,0.246902656,0.275993815
359,0.369722528,0.587557706,0.250052727,0.274725584
361,0.350324018,0.540263486,0.25535394,0.274062876
362,0.342188837,0.523651317,0.25970972,0.2729907
363,0.335210123,0.505908586,0.264066529,0.27250771
364,0.331119083,0.488164868,0.267582839,0.268755091
366,0.319824822,0.451235126,0.277713063,0.263648467
367,0.314890629,0.433635442,0.281912472,0.262579354
368,0.309179139,0.418921356,0.285271381,0.260889399
369,0.303866775,0.397715906,0.290205326,0.257441075
371,0.29110872,0.36338271,0.295821341,0.253903913
372,0.285930063,0.347947471,0.302120453,0.251232661
373,0.280261479,0.335540877,0.309836172,0.249277215
374,0.276306143,0.317941192,0.31371975,0.247415712
376,0.265860023,0.283494545,0.32442711,0.240833569
377,0.262213012,0.272644695,0.330831157,0.23789172
378,0.257674952,0.256488303,0.336657039,0.235872965
379,0.250334031,0.247832494,0.343690688,0.233469247
381,0.244400028,0.222876259,0.356917487,0.223662404
382,0.246796779,0.218693375,0.363426467,0.219664717
383,0.250138459,0.21436547,0.370984785,0.215371926
384,0.255072652,0.207730073,0.37744027,0.211040332
386,0.263669821,0.196188666,0.391402634,0.202377144
387,0.268142025,0.192005781,0.397018648,0.196309646
388,0.270187545,0.186956724,0.403001931,0.192557027
389,0.273953296,0.182628819,0.408093276,0.186039214
391,0.278576171,0.173973997,0.420008404,0.174934527
392,0.282308994,0.166183374,0.425624418,0.169727833
393,0.283250931,0.161856456,0.429403063,0.163958502
394,0.284769605,0.158393738,0.433392603,0.160204862
396,0.287763048,0.148872743,0.44131819,0.153854513
397,0.289554125,0.143823685,0.445674999,0.150254042
398,0.290964037,0.139928867,0.451605814,0.145181114
399,0.292443796,0.138053475,0.458429596,0.140859732
401,0.296631623,0.130840958,0.474123368,0.135088358
402,0.297365017,0.12810038,0.483780361,0.130756764
403,0.299132146,0.125791901,0.493228516,0.128160054
404,0.301176668,0.123483422,0.502781604,0.124667822
406,0.304922463,0.117425145,0.521047282,0.119791971
407,0.306311421,0.113385307,0.530285569,0.118093847
408,0.308701186,0.109635509,0.539417893,0.117160543
409,0.310355563,0.107182997,0.54933825,0.114894676
411,0.313791038,0.096074971,0.566292256,0.112781978
412,0.315227891,0.092901306,0.572223071,0.111732266
413,0.317569761,0.089294851,0.579605471,0.110468118
414,0.319022579,0.087130997,0.584977669,0.110468118
416,0.319022579,0.08309185,0.596524499,0.108733234
417,0.319022579,0.081649248,0.604345151,0.108733234
418,0.317385165,0.078764143,0.61206087,0.107069829
419,0.314857701,0.07703308,0.621666425,0.10699835
421,0.307877989,0.072128351,0.643764243,0.102724246
422,0.304149157,0.069820267,0.657253377,0.102287512
423,0.298953537,0.067800644,0.671214712,0.102949709
424,0.294547189,0.065204,0.684231644,0.102949709
426,0.284370479,0.061453314,0.709111236,0.102467434
427,0.280887109,0.05943379,0.725765872,0.101838424
428,0.276190396,0.057125607,0.738136741,0.102949709
429,0.273026327,0.055106082,0.751784304,0.102949709
431,0.264313411,0.049912794,0.776505466,0.101792984
432,0.260535686,0.047893171,0.787470017,0.101792984
433,0.257843582,0.045296626,0.796975782,0.102949709
434,0.254220518,0.043277003,0.808156373,0.101792984
436,0.24986406,0.040968919,0.826946719,0.102949709
437,0.247443362,0.038660834,0.833034936,0.102949709
438,0.247241804,0.037506694,0.840803121,0.102949709
439,0.246796779,0.036496981,0.849464272,0.102949709
441,0.246219044,0.034621588,0.864790776,0.102949709
442,0.246975387,0.033756106,0.872085731,0.102949709
443,0.248529982,0.033467546,0.881638819,0.102949709
444,0.249685451,0.032890525,0.88982674,0.102949709
446,0.25279963,0.031159462,0.906833212,0.102949709
447,0.254490926,0.031159462,0.915335934,0.102949709
448,0.255999621,0.028851378,0.924836556,0.102823907
449,0.258467216,0.028851378,0.933549145,0.102060313
451,0.26224594,0.027120216,0.951132753,0.102949709
452,0.264138794,0.024812132,0.959163273,0.102949709
453,0.267339782,0.024667901,0.966459257,0.10211627
454,0.271118506,0.023081069,0.974594711,0.101792984
456,0.278675952,0.020195964,0.985617901,0.100636258
457,0.27993719,0.019041922,0.990078615,0.101792984
458,0.2805259,0.01731076,0.993858288,0.101986894
459,0.276902836,0.015579697,0.997741866,0.100636258
461,0.272872663,0.014425654,1,0.107229124
462,0.269671675,0.013560172,0.998634832,0.108526968
463,0.266456717,0.012694591,0.996272794,0.109825833
464,0.26269296,0.01211756,0.993386086,0.111625048
466,0.255713248,0.010674998,0.986247503,0.116034247
467,0.252481328,0,0.981470959,0.117910045
468,0.248921126,0,0.97559261,0.119786865
469,0.246219044,0,0.971498135,0.121869951
471,0.241519338,0,0.962102448,0.127063371
472,0.239285232,0,0.957379399,0.129029028
473,0.237541052,0,0.952917656,0.131677815
474,0.235818824,0,0.947511509,0.134517551
476,0.232351419,0,0.935334048,0.138928793
477,0.230761901,0,0.929193365,0.143798517
478,0.229437801,0,0.920164945,0.147229482
479,0.227560912,0,0.910927687,0.150148866
481,0.224839872,0,0.888410134,0.159151066
482,0.224781999,0,0.875393202,0.165767927
483,0.222528934,0,0.862638605,0.170367055
484,0.221951199,0,0.847889237,0.177012508
486,0.219744034,0,0.821383172,0.18974384
487,0.219639263,0,0.804271765,0.1975258
488,0.218808084,0,0.790992499,0.206491239
489,0.217334312,0,0.774878993,0.211827616
491,0.217906059,0,0.737454671,0.227703999
492,0.217906059,0,0.719713662,0.235387932
493,0.218444879,0,0.70050358,0.243398624
494,0.216360445,0,0.680557933,0.253844688
496,0.212776295,0,0.643133612,0.274557099
497,0.210972247,0,0.624710533,0.285011332
498,0.209334833,0,0.601038709,0.296540805
499,0.20515898,0,0.576408077,0.30768021
501,0.194979277,0,0.536216385,0.335224939
502,0.18757749,0,0.515011532,0.35059791
503,0.181466874,0,0.49196931,0.365581834
504,0.173352647,0,0.467598956,0.38136019
506,0.159127804,0,0.430086161,0.415990475
507,0.151238086,0,0.410665183,0.426997135
508,0.143680639,0,0.390614602,0.44191775
509,0.136345705,0,0.374710963,0.459278843
511,0.121543128,0,0.336709505,0.506160533
512,0.116453277,0,0.318181493,0.526405271
513,0.110785691,0,0.302967125,0.542999502
514,0.105541178,0,0.28878872,0.565249721
516,0.096986516,0,0.264748599,0.605227615
517,0.092422213,0,0.252151402,0.624076481
518,0.088115746,0,0.241601443,0.640303109
519,0.083807083,0,0.229897212,0.658952856
521,0.077139388,0,0.208638864,0.695813269
522,0.074734655,0,0.196501524,0.717129162
523,0.073267269,0,0.189113981,0.735601234
524,0.071471502,0,0.178826356,0.759738484
527,0.066242156,0,0.1555218,0.822093215
528,0.064209409,0,0.147963482,0.843586783
529,0.062602828,0,0.140457631,0.864725002
530,0.060713466,0,0.13211231,0.880184768
532,0.057275696,0,0.119724981,0.913800059
533,0.055623415,0,0.112796265,0.931226504
534,0.054889722,0,0.108072188,0.942404712
535,0.053000361,0,0.102718817,0.955215691
537,0.049834894,0,0.094950528,0.971654712
538,0.04860858,0,0.089596848,0.980894833
539,0.047453011,0,0.086972372,0.985525615
540,0.045865089,0,0.082930879,0.989857209
542,0.04340837,0,0.075634998,0.998520396
543,0.042763982,0,0.071855942,1
544,0.041674867,0,0.069178999,0.99958951
545,0.03936373,0,0.065347373,0.997739239
547,0.037630227,0,0.061358347,0.986505891
548,0.035318989,0,0.059101345,0.980477195
549,0.035217212,0,0.057841625,0.975245994
550,0.033585586,0,0.056004564,0.966993297
552,0.031868846,0,0.05154313,0.945436419
553,0.03228244,0,0.046189347,0.934268423
554,0.030970913,0,0.044299819,0.922383599
555,0.030118779,0,0.042672625,0.907801997
557,0.029347668,0,0.039785815,0.880076529
558,0.028963111,0,0.038683599,0.864847536
559,0.027880282,0,0.0365841,0.853646864
560,0.026651873,0,0.034642003,0.83725992
562,0.026257038,0,0.031755192,0.803467975
563,0.024972551,0,0.029603124,0.786978919
564,0.024211818,0,0.027136254,0.769206314
565,0.02290029,0,0.024669282,0.750843502
567,0.018543932,0,0.020417818,0.716190752
568,0.015848137,0,0.01952547,0.697948432
569,0.016003996,0,0.017898379,0.677588307
570,0.015004285,0,0.016586192,0.657194486
572,0.013719799,0,0.013751849,0.613302637
573,0.013187744,0,0.012439662,0.591744738
574,0.012830247,0,0.011547334,0.570523809
575,0.012894676,0,0,0.551638183
577,0.011206983,0,0,0.509296395
578,0,0,0,0.486269103
579,0,0,0,0.463418466
580,0,0,0,0.442271057
582,0,0,0,0.397255975
583,0,0,0,0.366503906
584,0,0,0,0.336943485
585,0,0,0,0.313523062
587,0,0,0,0.269371848
588,0,0,0,0.23726271
589,0,0,0,0.21933081
590,0,0,0,0.200945533
592,0,0,0,0.162673932
593,0,0,0,0.14938711
594,0,0,0,0.135653038
595,0,0,0,0.125892145
597,0,0,0,0.108317638
598,0,0,0,0.102502356
599,0,0,0,0.096294045
600,0,0,0,0.0911429
602,0,0,0,0.080505171
603,0,0,0,0.076751838
604,0,0,0,0.071841882
605,0,0,0,0.068088549
607,0,0,0,0.06007704
608,0,0,0,0.05762196
609,0,0,0,0.054232146
610,0,0,0,0.05113764
612,0,0,0,0.045864164
613,0,0,0,0.042455051
614,0,0,0,0.040671051
615,0,0,0,0.037594006
617,0,0,0,0.032967002
618,0,0,0,0.03075842
619,0,0,0,0.028845045
620,0,0,0,0.027183375
622,0,0,0,0.022212151
623,0,0,0,0.020772371
624,0,0,0,0.017351106
625,0,0,0,0.015886819
627,0,0,0,0.01157961
628,0,0,0,0.011567387
629,0,0,0,0.010693716
630,0,0,0,0
632,0,0,0,0
633,0,0,0,0
634,0,0,0,0
635,0,0,0,0
637,0,0,0,0
638,0,0,0,0
639,0,0,0,0
640,0,0,0,0
642,0,0,0,0
643,0,0,0,0
644,0,0,0,0
645,0,0,0,0
647,0,0,0,0
648,0,0,0,0
649,0,0,0,0
650,0,0,0,0
652,0,0,0,0
653,0,0,0,0
654,0,0,0,0
655,0,0,0,0
657,0,0,0,0
658,0,0,0,0
659,0,0,0,0
660,0,0,0,0
662,0,0,0,0
663,0,0,0,0
664,0,0,0,0
665,0,0,0,0
667,0,0,0,0
668,0,0,0,0
669,0,0,0,0
670,0,0,0,0
672,0,0,0,0
673,0,0,0,0
674,0,0,0,0
675,0,0,0,0
677,0,0,0,0
678,0,0,0,0
679,0,0,0,0
680,0,0,0,0
682,0,0,0,0
683,0,0,0,0
684,0,0,0,0
685,0,0,0,0
687,0,0,0,0
688,0,0,0,0
689,0,0,0,0
690,0,0,0,0
692,0,0,0,0
693,0,0,0,0
694,0,0,0,0
695,0,0,0,0
697,0,0,0,0
698,0,0,0,0
699,0,0,0,0
700,0,0,0,0
